"id","old_id","created_at","updated_at","deleted_at","name_th","name_en","is_active","created_by_employee_id","updated_by_employee_id","deleted_by_employee_id","outsource_status","eligible_approve_ot","field_type_id","data_status"
173,p0172,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าช่างซ่อมบำรุง,หัวหน้าช่างซ่อมบำรุง,0,,,,1,0,,
174,p0173,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่เทคนิค,Technician,0,,,,0,0,,
175,p0174,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Senior Production Engineer,Senior Production Engineer,0,,,,0,0,,
176,p0175,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่จัดส่งสินค้า,เจ้าหน้าที่จัดส่งสินค้า,0,,,,0,0,,
177,p0176,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Production Engineer,Production Engineer,0,,,,0,0,,
178,p0177,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ประชาสัมพันธ์(ด้านบริการลูกค้าสัมพันธ์),CRM Officer (PR & Call center),0,,,,0,0,,
179,p0178,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรไซต์,Site Engineer,0,,,,0,0,,
180,p0179,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Inspector  Supervisor,Inspector  Supervisor,0,,,,0,0,,
181,p0180,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ประสานงานโครงการวิจัย,ผู้ประสานงานโครงการวิจัย,0,,,,0,0,,
182,p0181,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่่ายวิจัยและพัฒนา,R&D Manager,0,,,,0,0,,
183,p0182,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ฝ่ายผลิตเครื่องสำอางค์สีนิล,ฝ่ายผลิตเครื่องสำอางค์สีนิล,0,,,,0,0,,
184,p0183,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกร Quality Control (Analysis),วิศวกร Quality Control (Analysis),0,,,,0,0,,
185,p0184,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่คลังสินค้าและอะไหล่,Warehouse Officer,0,,,,0,0,,
186,p0185,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,นักพัฒนาผลิตภัณฑ์,นักพัฒนาผลิตภัณฑ์,0,,,,0,0,,
187,p0186,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่บัญชีจ้างเหมาและสโตร์,เจ้าหน้าที่บัญชีจ้างเหมาและสโตร์,0,,,,0,0,,
188,p0187,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เลขานุการกรรมการผู้จัดการ,Assist. to Managing Director,0,,,,0,0,,
189,p0188,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Sale  Executive,Sale  Executive,0,,,,0,0,,
190,p0189,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการโรงชิพ,Chip Mill Project Manager,0,,,,0,0,,
191,p0190,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ฝ่ายกฎหมาย,Legal Officer,0,,,,0,0,,
192,p0191,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนง.ส่งเสริมการปลูกข้าว,พนง.ส่งเสริมการปลูกข้าว,0,,,,0,0,,
193,p0192,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการแผนกชุมชนสัมพันธ์,ผู้จัดการแผนกชุมชนสัมพันธ์,0,,,,0,0,,
194,p0193,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Acting Sales Manager,Acting Sales Manager,0,,,,0,0,,
195,p0194,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรไฟฟ้า,Electrical   Engineer,0,,,,0,0,,
196,p0195,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Sale & Marketing Manager,Sale & Marketing Manager,0,,,,0,0,,
197,p0196,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายสถาปัตยกรรม,Architect Manager,0,,,,0,0,,
198,p0197,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ประสานงานโครงการ,Project Coordinator ,0,,,,0,0,,
199,p0198,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรไฟฟ้า(งานออกแบบ),Electrical   Engineer (Design),0,,,,0,0,,
200,p0199,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายขาย,ผู้จัดการฝ่ายขาย,0,,,,0,0,,
201,p0200,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานเขียนแบบ (งานสถาปัตย์),Draftsman(งานสถาปัตย์) ,0,,,,0,0,,
202,p0201,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการแผนและประสานงานโครงการ,Project Manager,0,,,,0,0,,
203,p0202,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,นักศึกษาฝึกงาน,"",0,,,,1,0,,
204,p0203,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการบริหารแปลงปลูก,ผู้จัดการบริหารแปลงปลูก,0,,,,0,0,,
205,p0204,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ส่งออก,Export Officer,0,,,,0,0,,
206,p0205,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่สิ่งแวดล้อม,Environment Officer ,0,,,,0,0,,
207,p0206,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,โฟร์แมนโยธา,โฟร์แมนโยธา,0,,,,0,0,,
208,p0207,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการโครงการ,Project Manager,0,,,,0,0,,
209,p0208,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,โฟร์แมนจักรกลหนัก,โฟร์แมนจักรกลหนัก,0,,,,0,0,,
210,p0209,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรประจำ Service  Center,วิศวกรประจำ Service  Center,0,,,,0,0,,
211,p0210,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,สถาปนิก,Architect,0,,,,0,0,,
212,p0211,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,GRM Officer,GRM Officer,0,,,,0,0,,
213,p0212,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Technical Supervisor,Technical Supervisor,0,,,,0,0,,
214,p0213,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Project Finance Manager,Project Finance Manager,0,,,,0,0,,
215,p0214,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้างานโยธา,Civil Supervisor,0,,,,0,0,,
216,p0215,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่พัฒนาทรัพยากรมนุษย์,Training  Officer,0,,,,0,0,,
217,p0216,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่เทคนิคงาน IT,IT Support,0,,,,0,0,,
218,p0217,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่สำรวจ,Survey Staff,0,,,,0,0,,
219,p0218,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,PR Online Marketing Officer,PR Online Marketing Officer,0,,,,0,0,,
220,p0219,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการสาขา,Shop Manager,0,,,,0,0,,
221,p0220,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ช่างซ่อมบำรุง,Maintenance,0,,,,1,0,,
222,p0221,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าซ่อมบำรุงไฮดรอลิคเครน,หัวหน้าซ่อมบำรุงไฮดรอลิคเครน,0,,,,0,0,,
223,p0222,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าแผนกเปิด-ปิดงาน,หัวหน้าแผนกเปิด-ปิดงาน,0,,,,0,0,,
224,p0223,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่เทคนิคงานเชิงปฏิบัติการ,Technician Workshop,0,,,,0,0,,
225,p0224,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายคลังสินค้าและอะไหล่,ผู้จัดการฝ่ายคลังสินค้าและอะไหล่,0,,,,0,0,,
226,p0225,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายพัฒนาทรัพยากรมนุษย์,HRD Director,0,,,,0,0,,
227,p0226,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,PDI-PDS,PDI-PDS,0,,,,0,0,,
228,p0227,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ชุมชนสัมพันธ์,CSR&CRM Officer,0,,,,0,0,,
229,p0228,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่าย IT,IT Director,0,,,,0,0,,
230,p0229,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Senior Accounting Officer,Senior Accounting Officer,0,,,,0,0,,
231,p0230,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Control Room,Control Room Officer,0,,,,0,0,,
232,p0231,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าแพล้นท์คอนกรีต,หัวหน้าแพล้นท์คอนกรีต,0,,,,0,0,,
233,p0232,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายจัดซื้อ,Purchasing  Manager,0,,,,0,0,,
234,p0233,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Fleet  Mgr.,Fleet  Mgr.,0,,,,0,0,,
235,p0234,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,CDM,CDM,0,,,,0,0,,
236,p0235,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วยงานลานอนุบาลกล้า,ผู้ช่วยงานลานอนุบาลกล้า,0,,,,0,0,,
237,p0236,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วย Project Manager (แปลงทดสอบ),ผู้ช่วย Project Manager (แปลงทดสอบ),0,,,,0,0,,
238,p0237,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วยผู้จัดการฝ่ายคลังสินค้า,ผู้ช่วยผู้จัดการฝ่ายคลังสินค้า,0,,,,0,0,,
239,p0238,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่งานทะเบียน (ฝ่ายกฎหมาย),เจ้าหน้าที่งานทะเบียน (ฝ่ายกฎหมาย),0,,,,0,0,,
240,p0239,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่เพาะเลี้ยงเนื้อเยื่อ,เจ้าหน้าที่เพาะเลี้ยงเนื้อเยื่อ,0,,,,0,0,,
241,p0240,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ผลิตคอนกรีต,เจ้าหน้าที่ผลิตคอนกรีต,0,,,,0,0,,
242,p0241,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายแปลงปลูก,ผู้จัดการฝ่ายแปลงปลูก,0,,,,0,0,,
243,p0242,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายไฟฟ้า,Electrical  Manager,0,,,,0,0,,
244,p0243,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,Automation Manager,Automation Manager,0,,,,0,0,,
245,p0244,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,คนงานผลิตคอนกรีต,คนงานผลิตคอนกรีต,0,,,,0,0,,
246,p0245,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วยงานโรงเรือนเพาะชำ,ผู้ช่วยงานโรงเรือนเพาะชำ,0,,,,1,0,,
247,p0246,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่ประจำ Control room,"",0,,,,0,0,,
248,p0247,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายเครื่องกล,Mechanical Manager,0,,,,0,0,,
249,p0248,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่จ่ายงานและติดตามงานขนส่ง,เจ้าหน้าที่จ่ายงานและติดตามงานขนส่ง,0,,,,0,0,,
250,p0249,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,เจ้าหน้าที่บริหารงานทั่วไปและซ่อมบำรุง,เจ้าหน้าที่บริหารงานทั่วไปและซ่อมบำรุง,0,,,,0,0,,
251,p0250,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,แม่บ้าน,แม่บ้าน,0,,,,0,0,,
252,p0251,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,รักษาการแทนผู้จัดการแผนกบริหารทรัพยากรมนุษย์,Acting HRM Manager,0,,,,0,0,,
253,p0252,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วยช่างสำรวจ,Helper,0,,,,0,0,,
254,p0253,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายงานโยธา,Civil Director,0,,,,0,0,,
255,p0254,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรไฟฟ้าอาวุโส,Senior Electrical  Engineer,0,,,,0,0,,
256,p0255,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้าแผนกคลังสินค้าและอะไหล่,หัวหน้าแผนกคลังสินค้าและอะไหล่,0,,,,0,0,,
257,p0256,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้ช่วยช่างซ่อมบำรุง,Helper,0,,,,1,0,,
258,p0257,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้อำนวยการโครงการ,Project Director,0,,,,0,0,,
259,p0258,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการงานโยธาสาขา,Civil Project Manager ,0,,,,0,0,,
260,p0259,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการแผนกทะเบียนประวัติยางประวัติรถ,ผู้จัดการแผนกทะเบียนประวัติยางประวัติรถ,0,,,,0,0,,
261,p0260,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรโยธาอาวุโส,Senior Civil Engineer ,0,,,,0,0,,
262,p0261,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรออกแบบงานโยธา,Civil Engineer (Design),0,,,,0,0,,
263,p0262,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการฝ่ายวิจัยผลิตและห้องปฏิบัติการ,"",0,,,,0,0,,
264,p0263,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรออกแบบงานเครื่องจักรกล,Mechanical  Engineer  (Design),0,,,,0,0,,
265,p0264,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ฝ่ายก่อสร้าง,Construction,0,,,,0,0,,
266,p0265,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,พนักงานควบคุมการผลิต,Opertor,0,,,,0,0,,
267,p0266,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้า(ไพโลไรซิส),Supervisor (Pyrolysis),0,,,,0,0,,
268,p0267,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,หัวหน้า,Supervisor   ,0,,,,0,0,,
269,p0268,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรเครื่องกล (แปลงเพาะ),Instrument Engineer,0,,,,0,0,,
270,p0269,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้จัดการอาชีวอนามัยความปลอดภัยและสิ่งแวดล้อม,Safety Environment officer,0,,,,0,0,,
271,p0270,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,ผู้อำนวยการworkshop,Workshop Director,0,,,,0,0,,
272,p0271,"2023-06-21 12:58:40.0","2023-06-21 12:58:40.0",,วิศวกรworkshop,Workshop Engineer,0,,,,0,0,,
